%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold log__routing_K neg_kge        
17       I1         1.102904672    1.573901481    2.902711628    0.3397412588   0.4506584715   1.606485542    1.589440427    1.226732022    -0.9512971142  0.3727636101   
18       I1         0.8935711441   1.772377062    4.004195038    0.02371272381  0.4360966493   1.811339385    2.424605559    1.603564173    -0.1063826206  0.4487400639   
19       I1         1.717127327    1.985281329    3.967034914    0.7006101316   0.8974859361   5.329205753    1.644646392    1.840746517    -0.8917231164  0.6544841842   
20       I1         0.6937674698   1.836495014    3.030591996    0.8367118221   0.5786699087   1.782084131    2.556640794    2.693772041    0.3180890208   0.5787258828   
21       I1         1.085978899    1.883261704    4.323662808    0.4219138684   0.09676746852  2.517408922    1.085294977    1.110609601    0.3855458445   0.6262264647   
22       I1         1.372596453    2.24825311     2.915510221    0.3343624794   0.5722213742   3.05496928     2.461646759    1.328761416    -0.6983672379  0.739004108    
23       I1         1.922741166    2.542529793    3.053189839    0.8252154038   0.3955700382   3.445593885    2.827583849    2.891673307    -0.6364740151  0.9809591225   
24       I1         1.771281175    2.152574619    3.655579597    0.217349812    0.5912584852   5.002589404    2.095804575    2.598009624    -0.3484309869  1.154301182    
25       I1         0.5405389815   1.163132893    3.39532452     0.5146591661   0.2183877448   4.359482509    2.97063944     1.56211718     0.4053890003   0.577268558    
26       I1         1.749238512    2.085767437    3.044128049    0.7974454449   0.0202472069   0.2658313869   1.497713748    2.342843026    0.06377683417  0.4369718163   
27       I1         1.910222725    2.343000912    4.385810799    0.5209092171   0.9181502093   3.295380328    2.725274879    2.60285171     -0.4511520065  1.069224911    
28       I1         1.630208966    1.327161093    3.239729348    0.8073782172   0.3825561817   6.581371864    2.784025813    1.838588672    0.4561700639   0.8935231944   
29       I1         1.323262714    1.967639135    2.654786181    0.5888760907   0.01450288372  2.796858207    1.258000011    1.715141004    -0.2902160363  0.8697080307   
30       I1         1.387476395    1.942919303    3.556788171    0.7386928392   0.4709062678   7.073311939    1.90174378     1.8858537      -0.2036860646  0.8716900161   
31       I1         1.497551585    2.014978683    3.026651672    0.949850622    0.8481798991   4.691825391    1.154034928    2.944211034    -0.01879913516 0.9583825523   
32       I1         1.898912245    2.451447862    2.610208957    0.5327328235   0.3368864109   7.427433249    2.673022909    2.792534057    0.3717992898   0.9916192048   
33       I1         1.464272455    1.682658681    3.409354918    0.1959069276   0.5544735924   5.842297847    1.685864687    2.290889153    0.3973749544   0.9083095231   
34       I1         0.750449124    1.749507082    4.478365765    0.8580020919   0.05804388927  3.242695856    2.791999379    2.557998548    -0.4370263167  1.175217542    
35       I1         0.7117369792   2.209231162    2.766611993    0.8315033959   0.5753240014   1.724995369    2.774081845    1.731757449    -0.002428035852 1.303641113    
36       I1         1.280693964    2.614324739    4.453154615    0.2612767029   0.8056751453   1.39817282     1.535698567    1.359461855    -0.1672630825  0.4025484374   
37       I1         0.6319291476   2.506003395    3.631972749    0.2840264418   0.5019211353   7.393651079    1.709419889    1.978657689    -0.8656423891  0.7509652041   
38       I1         1.293213112    1.224759496    4.126820906    0.4808505761   0.8883612712   9.566788489    1.824029121    2.862690276    0.3413450035   0.5285367558   
39       I1         0.3355633099   1.919688301    4.075871714    0.2769810949   0.5510643014   8.796494637    2.61356125     2.497113373    -0.1339850045  0.4746710412   
40       I1         1.330620213    1.793080032    3.42561734     0.09902767284  0.3613541698   9.776148407    2.173012391    1.646602439    0.2162145329   1.039150461    
41       I1         0.6141995046   2.389903838    2.517908039    0.6169280782   0.3414622524   6.366329451    2.29371814     2.829696184    -0.7490291343  0.4904098868   
42       I1         1.149262703    2.357674334    2.568326192    0.5822604601   0.06154652329  5.606839782    1.446231725    1.415632858    -0.5487104217  0.3372339291   
43       I1         1.668035661    1.604534193    3.750492283    0.6439829026   0.9455688395   7.928094173    2.304225711    2.385947396    -0.06031237638 1.067796987    
44       I1         0.3428379557   1.847479596    3.122012242    0.9884591002   0.8757510767   6.790676587    2.936397314    2.583398992    -0.4870765254  4.191033536    
45       I1         1.853645615    1.373503888    2.822218806    0.3521041237   0.6711742736   7.860261202    2.909385412    1.819449405    -0.7986013097  0.9093455694   
46       I1         0.5149777703   2.626616406    2.63633544     0.2955854276   0.1531534745   4.936652069    1.842214989    1.874995535    -0.9324195831  0.4778871364   
47       I1         0.9294416391   1.107859401    4.054003948    0.2227157457   0.1267405837   3.84481336     2.133256051    2.883009095    -0.7595149728  0.5352552028   
48       I1         0.6216393137   2.499987905    3.278778149    0.3718642419   0.9554539488   5.705490445    2.382807306    2.022641816    -0.2158770287  0.738927338    
49       I1         0.326611012    1.584203397    3.619972848    0.2339020498   0.1419592755   2.46863673     1.061299277    1.100411607    0.1475568712   0.4274139868   
50       I1         1.924432175    2.318925935    4.417192063    0.8681825689   0.9145586888   4.728388251    1.927238538    2.660846876    -0.5863034426  0.6853565399   
51       I1         1.478389462    1.413229567    3.294143353    0.5854851737   0.9560722305   4.540652858    1.412319032    2.090098437    0.3224397469   0.4588593677   
52       I1         0.9723733239   1.723872528    3.837321156    0.2147362467   0.6257103703   2.919820596    2.705684945    2.811291014    0.01555358696  0.704806962    
53       I1         0.8821798522   1.702193035    3.161199709    0.4189936291   0.8399781579   8.89327451     2.033206369    2.640045729    0.4222181885   0.6495775967   
54       I1         0.4245520053   1.361384978    4.011008415    0.08766672647  0.2548298908   2.320547786    1.517569203    2.437627133    -0.94054451    0.4977135738   
55       I1         1.87357065     2.007925509    3.448172915    0.8862005328   0.6658387523   9.11421837     1.223019915    1.782937442    -0.1393015156  0.6472232095   
56       I1         1.615738806    1.959262515    4.145300529    0.3293674977   0.3072631867   8.445035646    1.049097568    2.392019139    -0.8771798821  1.539635385    
57       I1         1.112238945    2.668124379    3.222304965    0.07700316282  0.7930541209   4.188251874    2.658444886    1.94291818     -0.9213764926  1.005988698    
58       I1         0.3196891923   1.185621855    4.187532481    0.9177468062   0.1369696217   7.556041401    1.758030592    2.222507245    -0.5262006348  1.574172371    
59       I1         0.7405778344   1.664404193    3.877114796    0.2681338213   0.3268439017   7.517247668    1.078827536    2.447807951    -0.5662006051  0.5776825533   
60       I1         1.02088661     1.886373824    4.260009646    0.1046475444   0.2249136607   2.745035188    1.422417805    2.927798441    -0.359857284   0.997597797    
61       I1         1.73112323     1.445530588    3.624950022    0.617714539    0.7141551185   7.31854531     1.949245621    2.966569797    -0.4689256418  1.021138235    
62       I1         0.5688303017   1.977115245    4.336244821    0.3100129122   0.676343048    6.638751157    1.611859435    2.851150526    -0.4812062883  0.4541097635   
63       I1         1.657882582    2.429422706    4.357984449    0.5638364349   0.2931487373   7.366692812    2.410553479    2.03056785     -0.5372396539  0.5726464144   
64       I1         1.511211025    2.640566316    2.553667634    0.551155623    0.2130497318   5.154428555    1.364058973    1.702645265    -0.5336881606  0.8516474488   
65       I1         1.428796657    2.093133211    4.172514511    0.7495471175   0.70896935     6.251763132    2.020658605    2.265081519    0.2314651858   0.6222539467   
66       I1         1.419750923    1.028271672    2.571287427    0.6891905616   0.4883536824   2.998884002    1.548143338    2.748808827    0.1128805084   0.2861016995   
67       I1         1.943173811    1.625971422    2.83204905     0.595768273    0.8448070479   0.7093392765   1.723722832    2.737728065    0.08966207336  0.4316486267   
68       I1         1.960481221    2.305676635    4.464930667    0.9442640393   0.4980782255   4.87901256     2.102110806    1.903446706    0.03457769026  0.7902048562   
69       I1         0.8338031471   2.462591002    3.074430617    0.4037020077   0.2851291717   3.110961491    1.094032013    1.496446182    -0.2355466108  0.6086489528   
70       I1         0.6855942515   1.128098203    4.081349423    0.8663153199   0.5252304942   8.552060966    1.311600339    2.307123039    0.1056736056   0.6193631699   
71       I1         1.122030833    2.407561628    4.390373804    0.1431957361   0.3286958889   3.8669091      1.696508872    1.42292224     -0.9062152442  0.5584708693   
72       I1         0.553361954    1.831029792    2.970168461    0.7065451786   0.320789198    3.14755921     2.014679725    1.651009958    -0.5171354458  0.9286650394   
73       I1         1.049861075    2.299507961    2.625546715    0.7643641493   0.799860378    1.450095686    2.226022722    2.519162537    -0.3854190101  0.384237197    
74       I1         1.311619337    2.129130358    3.432439771    0.2856764246   0.9658664552   2.162021918    2.595667001    1.400930832    -0.3807819125  1.074790134    
75       I1         0.7175991738   2.553750709    3.536263838    0.07026284222  0.4379601099   3.583289689    1.867882787    2.182400161    0.2807607075   0.8689681994   
76       I1         0.3665247071   1.598521984    2.538179608    0.8782930763   0.9486573197   9.991714094    1.467987384    1.255813986    -0.3991371596  3.601930238    
77       I1         1.226553525    1.001664257    2.724693147    0.05053750021  0.6205541782   3.510819458    2.831924024    2.679877264    -0.5520335469  0.4854457399   
78       I1         1.130394371    2.488288281    4.068925653    0.2064273717   0.9710181614   0.610352996    2.874416785    2.954940469    -0.01098572932 1.112059911    
79       I1         0.4016286348   2.695719894    3.487997143    0.6860621967   0.9391876196   8.042952388    1.370963921    1.824209946    -0.8492494172  0.5885980665   
80       I1         1.871245481    1.732326328    4.223294394    0.7759797059   0.4663169356   9.21027408     2.68724893     1.233358189    -0.8837977433  0.9230165565   
81       I1         0.6553529962   1.513949634    4.251197975    0.3084367129   0.3741970611   1.285742782    2.712635888    2.360097833    0.04055092145  0.4102716233   
82       I1         1.060029389    1.157943759    3.501041045    0.6915519842   0.2024594346   9.372141183    1.195658919    2.31794259     0.1399989696   0.443286668    
83       I1         0.9614019113   1.457003444    4.049628781    0.06617458841  0.9851536558   5.978678452    1.232430025    2.729058726    0.3124412702   0.4797111581   
84       I1         0.7944527712   2.675928452    2.591971168    0.01798505188  0.2796770395   4.333426039    2.255371736    1.690126468    0.4839626822   0.7151748686   
85       I1         1.681532474    1.527252954    3.200341316    0.382103955    0.1210128828   0.5099906425   1.629635763    2.011622958    0.1883644296   0.5298801468   
86       I1         1.266772467    1.271565045    3.64413611     0.4610007422   0.7229535531   3.635699302    1.745982422    1.1715592      -0.8348764043  0.7108594257   
87       I1         0.7647534265   1.347875166    4.244123627    0.784987453    0.5659573334   8.731779812    2.128795596    1.132383706    -0.2209639234  0.7023641124   
88       I1         1.562283398    2.239934853    3.787971582    0.3745767377   0.3176662589   2.198446692    2.586006521    2.83581464     -0.5073752385  0.8435159257   
89       I1         1.272207432    2.103798969    3.908262726    0.4982750828   0.1170697451   8.936209867    1.477309015    1.636825673    -0.8073911078  0.4190123869   
90       I1         1.247219238    1.43732954     3.574314535    0.5177268601   0.1802341327   8.1829479      2.963823959    2.160041312    0.3349088655   0.8195289458   
91       I1         0.9170691111   1.097353254    3.888234681    0.1590168536   0.1980706214   3.172767327    1.608549476    2.932546247    -0.780666295   0.4825759674   
92       I1         0.8594859709   1.56709405     3.763815005    0.6088469602   0.5163311147   5.557819973    1.430259253    2.702510673    -0.04021732924 0.4761757861   
93       I1         0.8516816416   2.223409274    3.994306987    0.651920224    0.6491970592   5.677937282    1.146468088    2.078264597    -0.9639137624  0.5640291732   
94       I1         0.9691902626   1.111207504    4.136342117    0.4330385135   0.8574453403   4.573599613    2.571614128    1.066662506    -0.4056370977  0.4310018824   
95       I1         1.028443506    1.217210995    3.154730813    0.3600863832   0.8789850653   5.489382569    2.338677313    2.275915598    0.1016316272   0.4206534043   
96       I1         0.4951711073   2.47746857     3.583271132    0.9161871134   0.8292179932   4.009172571    1.031112954    1.08415103     0.24862094     0.5463433473   
97       I1         1.168425809    1.872888018    2.895323663    0.6011013242   0.9086691245   1.188839618    1.785600641    1.374013858    -0.7265517022  0.3403159561   
98       I1         1.096953965    1.866032498    2.770685731    0.6256104145   0.4135150461   6.060494108    2.454839513    1.502247231    -0.8352646654  0.3026897582   
99       I1         1.55234451     2.179753498    2.819203554    0.3952466911   0.2963966409   6.727539677    2.189552825    1.79321055     -0.4384261164  0.8184824157   
100      I1         0.4423657064   1.524782968    2.711888592    0.1365093359   0.6078054416   9.841775118    1.241935056    2.40841015     0.361801927    0.3167936977   
101      I1         1.567202837    1.433003144    3.549174485    0.1260542698   0.4213703107   1.203283781    2.201190503    1.026813927    -0.3289954047  0.9915011342   
102      I1         1.190534918    1.58737199     3.975040031    0.2485902988   0.8168480328   0.5881341888   2.489402361    1.891703806    -0.9396013699  0.5751859589   
103      I1         1.81565993     2.183767031    4.445073272    0.923528304    0.07153671873  5.122869491    2.243314246    2.627796108    0.4471750527   0.7609417237   
104      I1         0.3160663151   1.472429143    3.864345957    0.4886333168   0.7478827292   1.29660512     2.954102839    1.669505124    -0.7883222368  0.576747189    
105      I1         0.560579495    2.616901197    2.757161432    0.4492392441   0.7642913539   1.578773868    1.386655591    2.684413573    -0.1112093408  0.3603085977   
106      I1         1.705715745    2.563298341    4.168659817    0.4016370178   0.1826518913   4.795533659    2.517180085    2.233698437    0.07718707265  0.6116873263   
107      I1         0.9430770165   1.780322116    4.436933425    0.9796379121   0.4543647245   2.017122039    1.832623488    1.748350872    -0.03120608914 0.7695965399   
108      I1         0.7827219914   1.636726289    4.230808878    0.2285896653   0.6010431956   8.467556951    2.375762359    2.149753597    -0.5042380506  0.3830354343   
109      I1         0.39006213     1.46124774     3.01046998     0.7310735944   0.02994830241  1.047536079    1.989129389    1.547697423    0.005065745218 0.9631276877   
110      I1         1.52698874     1.543263755    2.881948345    0.1643987006   0.4426261578   6.138323028    2.509554484    2.102520866    -0.5993828053  0.8501094069   
111      I1         0.3079017367   2.536586003    4.481868748    0.3277216254   0.635782298    8.275041911    1.678845499    2.136717203    -0.3090686696  0.6085929871   
112      I1         0.7312023572   2.341796621    3.288925612    0.4088656905   0.6984740392   1.350039983    2.800678373    2.528967261    0.02255895555  0.7600933009   
113      I1         1.212039554    1.211651357    3.142220271    0.176803382    0.6946949651   8.404803086    1.177082975    1.14706787     0.3482352455   0.3128401708   
114      I1         1.650778296    1.689175818    2.683784505    0.4766684494   0.7866513945   5.25479592     2.394412585    1.460711664    -0.2844874916  0.6743624105   
115      I1         1.889074199    2.232408175    2.50846943     0.06347138941  0.6400701768   9.262748823    1.597645393    2.081696223    -0.1855748085  0.8088706179   
116      I1         1.80153224     1.784465805    3.494053802    0.5010571741   0.6275969085   9.337788661    2.051040357    2.452680857    -0.1755151924  1.14232003     
117      I1         0.4763555759   1.016417413    3.921895255    0.4723098789   0.2633067763   2.829426214    2.888885612    2.809252909    0.2741576219   0.2828092598   
118      I1         0.8045915082   2.402460187    4.274627782    0.9538877546   0.5218425283   2.339326773    2.081483326    2.991548843    -0.234783815   0.7793191445   
119      I1         0.3527387624   1.91308261     3.804717974    0.6347489478   0.3016913849   9.178860468    2.312635631    1.078406485    0.3003189758   0.449064162    
120      I1         0.8994731689   2.159405959    4.374945498    0.5279647682   0.4310794512   5.215779391    1.106191658    2.910728087    -0.997362056   1.017569651    
121      I1         1.256161827    1.857502393    3.46348914     0.6653043869   0.06669942403  9.1037054      1.56710889     2.21313609     -0.04876499267 0.6986989138   
122      I1         1.29869262     2.030388091    2.738898102    0.2931131897   0.8236293767   4.472067808    1.654884462    1.301529781    -0.6860981001  0.5087760853   
123      I1         1.410844564    1.487714046    3.091685818    0.2525859039   0.07422057778  2.04783647     1.329853756    2.249181581    -0.9018835856  0.618756478    
124      I1         0.7053730573   2.379669596    2.863816821    0.4681276703   0.1317473279   7.726871273    1.577128752    1.571707726    -0.3417933325  0.3729617188   
125      I1         0.4353517743   1.061800788    3.1970064      0.6682522869   0.2299757445   7.715318932    2.00437422     2.84578239     -0.9803152874  0.5558136532   
126      I1         1.725021871    2.264217556    3.791282322    0.8494940825   0.1718932345   6.331887949    2.69666183     1.249947792    -0.6814753974  1.003886182    
127      I1         1.956024234    1.652709719    2.994224371    0.05664595001  0.151121497    9.005140482    2.645488423    2.767165204    -0.4087095368  1.307266083    
128      I1         1.389069653    2.133984655    3.317980748    0.7261567476   0.6440832183   6.197710501    1.501975874    2.207265161    -0.3691867149  0.5743272952   
129      I1         1.310744326    1.355304279    2.877630711    0.04281589581  0.77690164     2.245178107    1.933295766    1.051679375    -0.5640341115  0.4393781849   
130      I1         1.539037421    2.024084218    3.983472701    0.7997784599   0.1919118726   5.936447582    1.718780808    1.525514997    -0.4958067288  0.584535427    
131      I1         0.4585553439   1.196024326    4.285975636    0.9046503801   0.9345541318   7.787279063    2.629893411    1.954409868    0.4977487452   0.6429441336   
132      I1         1.438799716    1.293362253    2.708406625    0.8183059822   0.8610236011   7.267569472    1.635537379    1.768128524    -0.1578848292  0.4272134741   
133      I1         1.031815732    1.176044486    3.086598135    0.3825326016   0.5114201736   4.014965611    1.766136123    2.756426172    0.4102066858   0.5463271274   
134      I1         0.7737662192   2.316377652    3.372267971    0.7672713686   0.5414871675   1.914269064    2.076761939    1.867388069    -0.2477146012  0.4578933984   
135      I1         0.9112346406   1.756530424    3.103053777    0.4397966583   0.8643014036   6.513782869    1.887639876    1.851661149    -0.6060908465  0.47678606     
136      I1         0.5219047772   2.604477542    2.66725301     0.9572451715   0.0188045118   2.551934855    2.043637057    1.967697304    -0.743208094   3.71160836     
137      I1         1.591137745    2.110709864    3.352611263    0.6610366424   0.8718494731   3.708607551    1.119884879    2.32639768     0.1748002744   0.414182975    
138      I1         0.6454610403   1.809580411    3.664249371    0.7913672041   0.2463200352   1.109917954    2.166315637    2.714241011    -0.7931030752  0.4466702039   
139      I1         0.8414370897   2.360140599    2.784622419    0.9076708301   0.1090620174   6.934065212    1.850242908    1.922580032    0.08140030466  1.331531359    
140      I1         0.3810226623   1.039329499    4.152292324    0.7525369395   0.6585332783   0.3232059656   2.666744679    1.012569475    0.04325270079  0.9462903942   
141      I1         1.489386704    1.126281319    2.847328631    0.9335967232   0.7426657893   0.208209793    1.34103727     2.285025321    -0.2056508785  1.200663264    
142      I1         1.339681715    1.305017817    3.215936495    0.1715781143   0.8192303817   8.686609669    2.286597887    1.530288264    -0.4602587897  0.7230653408   
143      I1         1.674092136    1.557022881    3.416947156    0.365279752    0.6859801251   0.1113407298   1.390654797    2.053165459    0.291446451    0.4351775788   
144      I1         1.443875061    2.663067641    3.327214513    0.8420744192   0.7583853412   4.967030822    1.163320765    2.878748266    0.4756830101   0.3801614003   
145      I1         1.992340235    1.506790343    4.313984944    0.5620416207   0.0289882697   7.20546421     2.529807308    1.398387064    0.1296267963   0.8294636762   
146      I1         1.696146187    1.318163841    3.713125202    0.8233939192   0.3786067364   4.106631229    1.79062486     2.773922028    -0.2701563567  0.8005449127   
147      I1         0.9287867655   1.339953079    3.940201022    0.2415289168   0.3635230936   4.621020402    1.300453298    1.806497099    -0.09637191501 0.3194146801   
148      I1         1.823406715    2.197591557    3.735986787    0.541778606    0.9251221617   3.731313954    1.874484318    1.182156125    -0.6200039423  0.9873678992   
149      I1         0.8252572498   2.000293527    3.852631937    0.09484864392  0.5879647622   0.8439711334   1.96475935     2.572660665    -0.8591659148  0.7068141192   
150      I1         1.154517324    2.057175774    3.841892127    0.1211426688   0.5389951992   3.915869445    2.061894489    1.442730482    -0.4573468615  0.7629943515   
151      I1         1.861285023    2.423392337    4.364753591    0.1321148206   0.7203558098   9.856190522    2.63138056     2.562848517    -0.7009343187  1.03542481     
152      I1         0.8771454601   2.652883391    2.600405533    0.08296031287  0.6777095541   3.394123053    1.485446364    2.002885718    -0.6462789658  0.5861910659   
153      I1         0.44767833     2.634228482    4.297784858    0.4131563162   0.08719938606  6.909899875    2.567403702    1.456392491    -0.1173228013  1.018575919    
154      I1         1.397354438    2.594635822    4.306825615    0.1381101293   0.1678155591   5.070087836    2.327160829    1.198765904    0.2271715269   0.6655767243   
155      I1         1.754165204    1.385725577    3.001275434    0.8731720152   0.49233943     6.776723139    2.447106668    1.034785166    0.4362056288   0.7683780317   
156      I1         0.6630983557   1.418938544    3.177042209    0.8947151221   0.9654515445   2.417095971    2.148177461    2.547204467    -0.8258318756  1.139673843    
157      I1         1.805055113    2.037184526    2.854658815    0.7031796      0.09937325054  5.80948257     2.927391008    1.629563675    -0.1924837851  0.8473449821   
158      I1         1.782005308    1.046126403    3.674731127    0.4276016541   0.7023414344   0.4232596352   1.286104827    2.112548551    -0.5738187407  0.7204411515   
159      I1         1.98336308     1.476827842    3.527121202    0.03104441363  0.3976787274   1.655307686    1.801185179    2.97050153     -0.03350474611 0.6511040331   
160      I1         1.518373807    1.395823821    3.747975762    0.1476893845   0.5959419406   9.643499685    2.490032122    2.508984455    -0.9127729103  0.9204824356   
161      I1         1.891687544    1.141502574    3.918206436    0.9694566188   0.7716847948   9.915759666    2.342152889    1.333932804    -0.5930704817  1.099850776    
162      I1         0.3728256627   2.523376056    3.363630834    0.3003703613   0.6129824364   8.826475595    2.478880185    2.464125349    0.3561360659   0.8582502201   
163      I1         1.223180696    1.945292096    3.602551072    0.1097605279   0.544416591    5.526973876    2.193111923    1.049866595    -0.08912579791 0.9505606511   
164      I1         1.23627656     2.45621537     2.544324651    0.7815431259   0.687578367    0.4799825509   1.00467271     2.906253323    -0.3715660011  2.118909435    
165      I1         1.35883135     1.402946111    3.25662178     0.9304729949   0.2769640907   7.598144076    1.40197012     1.611051786    -0.6262565604  0.4263240257   
166      I1         0.789572542    2.278022308    2.644512462    0.6501463064   0.5334932255   2.584305403    2.355196149    1.486800229    -0.1234604124  0.4675049106   
167      I1         1.008724434    2.145625973    3.592951777    0.5375843765   0.7372736794   3.326900484    2.432667207    1.776554718    -0.7202541734  0.7975896426   
168      I1         1.34845065     2.250487389    3.773679828    0.2022170083   0.8943826397   0.9808256413   1.205711045    2.259768528    0.4658150453   0.4976223271   
169      I1         0.4957277127   1.641290698    2.982554117    0.7165018842   0.1898148325   8.658035885    1.126246152    2.479740193    0.06720468532  1.050891399    
170      I1         0.6779745915   1.311800029    4.429994142    0.3882659227   0.2729843773   8.246207784    1.730036568    2.06842356     0.1782088311   0.7202268998   
171      I1         1.57691792     2.121766347    3.477901424    0.3576384864   0.041427187    5.440009602    2.817009697    1.387357021    0.1941498043   1.03137324     
172      I1         0.9905189919   2.286075393    2.745626434    0.6403466023   0.4776620772   9.694709661    2.940269468    2.335777621    -0.316111331   0.2961414616   
173      I1         1.195757245    2.204986631    4.027680889    0.8533427611   0.754291487    0.7883891887   2.999537154    1.436515761    -0.08464181337 0.42136347     
174      I1         1.839793129    1.250427937    3.514350809    0.1755136478   0.05025664172  4.81531904     1.811775794    1.75126556     -0.4228087571  0.7889485109   
175      I1         1.001251893    2.069102264    4.200932026    0.4927495471   0.9266990333   6.002778232    1.977964255    1.72272138     -0.2525243224  0.5530349666   
176      I1         1.158709209    2.07451978     4.199785706    0.1522689735   0.3508865161   8.590859009    1.664849952    1.31425145     -0.81413218    0.4525601897   
177      I1         0.5788834067   1.901547742    3.706033907    0.7424456046   0.3536942089   7.140130212    1.527841217    1.473098479    -0.3182671369  0.5036083641   
178      I1         0.5964134953   1.497129676    3.568035854    0.4603745082   0.7983745614   2.099368541    1.265647057    1.128942869    0.3922900879   0.5382560924   
179      I1         1.638273917    2.56527134     3.266249106    0.9612380033   0.03605611256  9.036374273    1.955695207    1.673501397    0.4853100718   0.8527883855   
180      I1         1.547070958    1.238174427    3.30779728     0.6784136961   0.9066224618   7.112600664    2.406017211    2.611612008    0.2052384498   0.8424483426   
181      I1         0.6734119334   1.89441514     3.451950994    0.04624513343  0.2451389809   6.983583116    2.894923206    2.370622828    -0.6172324841  0.8814850846   
182      I1         1.369271837    2.274721958    4.401371371    0.6304719765   0.7319429299   1.001748151    1.134532168    1.934124662    0.1214146187   0.7095727881   
183      I1         0.8612097478   1.263157119    3.242283537    0.9833121046   0.2101655837   5.760776018    1.896028394    2.483798056    -0.6511520969  0.6859804291   
184      I1         0.5328893243   1.549901358    4.343964989    0.7568711672   0.9796752624   6.452092482    2.114614931    1.200817661    -0.07599147536 0.8755874777   
185      I1         1.763925888    1.189145543    4.107978047    0.18731588     0.3711483416   0.3541249756   1.554376162    1.213190567    -0.06436896312 0.4869287754   
186      I1         0.9869559751   1.712974657    2.792456384    0.713796795    0.8113767914   0.6736454139   2.277645106    1.551537265    -0.3373749414  0.795472933    
187      I1         0.8102282188   1.672796838    2.672124427    0.6727332147   0.7654600043   2.95335473     2.980105264    1.288401825    -0.006253148243 0.9920184929   
188      I1         0.5882173616   2.334124015    4.112339234    0.1991829632   0.265478951    0.9213748418   2.916511212    1.596500653    -0.2734560613  0.4572521385   
189      I1         1.453500029    2.581201481    3.343104422    0.9721338354   0.5057330862   2.691800039    2.869897388    2.532614329    -0.9851232096  0.6973381734   
190      I1         1.736972913    1.277543916    4.214466027    0.01145083127  0.1464932831   3.769961236    1.910359353    1.582927885    0.373312794    0.6745062265   
191      I1         1.20888945     2.05260005     2.941521391    0.7728527275   0.2590210574   8.097781065    2.231680124    1.164788993    -0.1749615954  0.3154372084   
192      I1         0.5040713005   1.927909829    2.692654783    0.7223955554   0.7255757899   0.80618625     1.337105899    1.369836423    0.4292227898   0.9660389314   
193      I1         1.623598457    1.283430578    2.806236369    0.8135260645   0.3921249435   6.396943043    2.360168329    1.915158293    -0.7702980807  0.523306332    
194      I1         1.607192346    1.986444153    3.827213992    0.2363858541   0.4843905536   7.653929643    2.533405608    2.658092867    0.1574247546   0.9588195153   
195      I1         1.980969714    2.5130866      4.094441589    0.3225876825   0.9849853431   8.123806979    2.600889533    1.000652321    -0.8504502822  1.315543607    
