%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k log__routing_K neg_kge        
190      I1         1.280693964    1.445530588    3.773679828    0.4276016541   0.77690164     0.9213748418   3.454779949    0.1985755591   0.04957619494  -0.6650278309  2              
191      I1         1.805055113    2.663067641    3.631972749    0.8367118221   0.6585332783   5.122869491    1.932478028    2.04014675     0.007862350739 -0.7452620384  2              
192      I1         1.73112323     2.341796621    3.288925612    0.9694566188   0.6984740392   2.099368541    3.47513158     1.053967897    0.1194149804   -0.4000719468  2              
193      I1         0.9614019113   2.000293527    2.982554117    0.9161871134   0.5615971726   6.606688437    2.886943105    2.320806701    0.08250384046  0.2565493833   2              
194      I1         1.898912245    1.784465805    2.523780995    0.923528304    0.03605611256  0.80618625     2.236411736    2.460068593    0.03939091535  0.9367367763   2              
195      I1         0.6216393137   1.185621855    4.107978047    0.6403466023   0.3176662589   3.915869445    2.268349657    0.5391927832   0.1300318976   -0.6194494164  2              
196      I1         1.630208966    1.433003144    2.877630711    0.09303893924  0.5057330862   5.154428555    1.357631033    1.889652792    0.004870288585 0.2114804164   2              
197      I1         1.223180696    1.557022881    2.544324651    0.7065451786   0.3016913849   3.394123053    2.186557027    0.07751906206  0.06515690131  0.9639004481   2              
198      I1         1.518373807    2.133984655    2.854658815    0.6304719765   0.7141551185   1.203283781    1.106618721    2.491270314    0.1356136066   -0.4858760842  2              
199      I1         0.9112346406   1.901547742    4.251197975    0.365279752    0.8883612712   4.359482509    3.317583316    0.8215461351   0.1284888647   0.7213354982   2              
200      I1         1.657882582    1.111207504    4.094441589    0.7643641493   0.4776620772   3.8669091      3.083430849    2.526620359    0.08075162149  -0.9321049033  2              
201      I1         1.15           1.85           3.5            0.5            0.5            5.05           2.25           1.5            0.075          0              2              
202      I1         1.15           1.85           3.5            0.5            0.5            5.05           2.25           1.5            0.075          0              2              
%eval_id interface log__t_efold_shallow log__t_efold_soil log__t_efold_karst f_exfiltration_shallow f_exfiltration_soil PDD_melt_factor log__Hmax_shallow log__fdd_threshold snow_insulation_k log__routing_K neg_kge        
203      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
204      I1         0.6123657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
205      I1         0.4423657064   1.963080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
206      I1         0.4423657064   1.793080032    4.399785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
207      I1         0.4423657064   1.793080032    4.199785706    0.2191426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
208      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.4348864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
209      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   3.735035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
210      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.738318497    2.219610289    0.07298436433  -0.9980545135  2              
211      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.519610289    0.07298436433  -0.9980545135  2              
212      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.08798436433  -0.9980545135  2              
213      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.7980545135  2              
214      I1         0.4423657064   1.623080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
215      I1         0.4423657064   1.793080032    3.999785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
216      I1         0.4423657064   1.793080032    4.199785706    0.02314266878  0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
217      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.2388864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
218      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   1.755035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
219      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.238318497    2.219610289    0.07298436433  -0.9980545135  2              
220      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    1.919610289    0.07298436433  -0.9980545135  2              
221      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.05798436433  -0.9980545135  2              
222      I1         0.5273657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
223      I1         0.4423657064   1.878080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
224      I1         0.4423657064   1.793080032    4.299785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
225      I1         0.4423657064   1.793080032    4.199785706    0.1701426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
226      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3858864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
227      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   3.240035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
228      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.613318497    2.219610289    0.07298436433  -0.9980545135  2              
229      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.369610289    0.07298436433  -0.9980545135  2              
230      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.08048436433  -0.9980545135  2              
231      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.8980545135  2              
232      I1         0.3573657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
233      I1         0.4423657064   1.708080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
234      I1         0.4423657064   1.793080032    4.099785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
235      I1         0.4423657064   1.793080032    4.199785706    0.07214266878  0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
236      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.2878864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
237      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.250035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
238      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.363318497    2.219610289    0.07298436433  -0.9980545135  2              
239      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.069610289    0.07298436433  -0.9980545135  2              
240      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.06548436433  -0.9980545135  2              
241      I1         0.4848657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
242      I1         0.4423657064   1.835580032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
243      I1         0.4423657064   1.793080032    4.249785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
244      I1         0.4423657064   1.793080032    4.199785706    0.1456426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
245      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3613864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
246      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.992535188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
247      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.550818497    2.219610289    0.07298436433  -0.9980545135  2              
248      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.294610289    0.07298436433  -0.9980545135  2              
249      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07673436433  -0.9980545135  2              
250      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9480545135  2              
251      I1         0.3998657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
252      I1         0.4423657064   1.750580032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
253      I1         0.4423657064   1.793080032    4.149785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
254      I1         0.4423657064   1.793080032    4.199785706    0.09664266878  0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
255      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3123864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
256      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.497535188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
257      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.425818497    2.219610289    0.07298436433  -0.9980545135  2              
258      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.144610289    0.07298436433  -0.9980545135  2              
259      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.06923436433  -0.9980545135  2              
260      I1         0.4636157064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
261      I1         0.4423657064   1.814330032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
262      I1         0.4423657064   1.793080032    4.224785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
263      I1         0.4423657064   1.793080032    4.199785706    0.1333926688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
264      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3491364109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
265      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.868785188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
266      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.519568497    2.219610289    0.07298436433  -0.9980545135  2              
267      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.257110289    0.07298436433  -0.9980545135  2              
268      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07485936433  -0.9980545135  2              
269      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9730545135  2              
270      I1         0.4211157064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
271      I1         0.4423657064   1.771830032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
272      I1         0.4423657064   1.793080032    4.174785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
273      I1         0.4423657064   1.793080032    4.199785706    0.1088926688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
274      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3246364109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
275      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.621285188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
276      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.457068497    2.219610289    0.07298436433  -0.9980545135  2              
277      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.182110289    0.07298436433  -0.9980545135  2              
278      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07110936433  -0.9980545135  2              
279      I1         0.4529907064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
280      I1         0.4423657064   1.803705032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
281      I1         0.4423657064   1.793080032    4.212285706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
282      I1         0.4423657064   1.793080032    4.199785706    0.1272676688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
283      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3430114109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
284      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.806910188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
285      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.503943497    2.219610289    0.07298436433  -0.9980545135  2              
286      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.238360289    0.07298436433  -0.9980545135  2              
287      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07392186433  -0.9980545135  2              
288      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9855545135  2              
289      I1         0.4317407064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
290      I1         0.4423657064   1.782455032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
291      I1         0.4423657064   1.793080032    4.187285706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
292      I1         0.4423657064   1.793080032    4.199785706    0.1150176688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
293      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3307614109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
294      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.683160188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
295      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.472693497    2.219610289    0.07298436433  -0.9980545135  2              
296      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.200860289    0.07298436433  -0.9980545135  2              
297      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07204686433  -0.9980545135  2              
298      I1         0.4476782064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
299      I1         0.4423657064   1.798392532    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
300      I1         0.4423657064   1.793080032    4.206035706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
301      I1         0.4423657064   1.793080032    4.199785706    0.1242051688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
302      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3399489109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
303      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.775972688    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
304      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.496130997    2.219610289    0.07298436433  -0.9980545135  2              
305      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.228985289    0.07298436433  -0.9980545135  2              
306      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07345311433  -0.9980545135  2              
307      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9918045135  2              
308      I1         0.4370532064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
309      I1         0.4423657064   1.787767532    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
310      I1         0.4423657064   1.793080032    4.193535706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
311      I1         0.4423657064   1.793080032    4.199785706    0.1180801688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
312      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3338239109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
313      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.714097688    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
314      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.480505997    2.219610289    0.07298436433  -0.9980545135  2              
315      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.210235289    0.07298436433  -0.9980545135  2              
316      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07251561433  -0.9980545135  2              
317      I1         0.4450219564   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
318      I1         0.4423657064   1.795736282    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
319      I1         0.4423657064   1.793080032    4.202910706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
320      I1         0.4423657064   1.793080032    4.199785706    0.1226739188   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
321      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3384176609   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
322      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.760503938    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
323      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.492224747    2.219610289    0.07298436433  -0.9980545135  2              
324      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.224297789    0.07298436433  -0.9980545135  2              
325      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07321873933  -0.9980545135  2              
326      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9949295135  2              
327      I1         0.4397094564   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
328      I1         0.4423657064   1.790423782    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
329      I1         0.4423657064   1.793080032    4.196660706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
330      I1         0.4423657064   1.793080032    4.199785706    0.1196114188   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
331      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3353551609   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
332      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.729566438    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
333      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.484412247    2.219610289    0.07298436433  -0.9980545135  2              
334      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.214922789    0.07298436433  -0.9980545135  2              
335      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07274998933  -0.9980545135  2              
336      I1         0.4436938314   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
337      I1         0.4423657064   1.794408157    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
338      I1         0.4423657064   1.793080032    4.201348206    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
339      I1         0.4423657064   1.793080032    4.199785706    0.1219082938   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
340      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3376520359   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
341      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.752769563    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
342      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.490271622    2.219610289    0.07298436433  -0.9980545135  2              
343      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.221954039    0.07298436433  -0.9980545135  2              
344      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07310155183  -0.9980545135  2              
345      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9964920135  2              
346      I1         0.4410375814   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
347      I1         0.4423657064   1.791751907    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
348      I1         0.4423657064   1.793080032    4.198223206    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
349      I1         0.4423657064   1.793080032    4.199785706    0.1203770438   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
350      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3361207859   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
351      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.737300813    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
352      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.486365372    2.219610289    0.07298436433  -0.9980545135  2              
353      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.217266539    0.07298436433  -0.9980545135  2              
354      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07286717683  -0.9980545135  2              
355      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9996170135  2              
356      I1         0.4430297689   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
357      I1         0.4423657064   1.793744095    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
358      I1         0.4423657064   1.793080032    4.200566956    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
359      I1         0.4423657064   1.793080032    4.199785706    0.1215254813   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
360      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3372692234   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
361      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.748902376    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
362      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.489295059    2.219610289    0.07298436433  -0.9980545135  2              
363      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.220782164    0.07298436433  -0.9980545135  2              
364      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07304295808  -0.9980545135  2              
365      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9972732635  2              
366      I1         0.4417016439   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
367      I1         0.4423657064   1.79241597     4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
368      I1         0.4423657064   1.793080032    4.199004456    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
369      I1         0.4423657064   1.793080032    4.199785706    0.1207598563   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
370      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3365035984   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
371      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.741168001    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
372      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.487341934    2.219610289    0.07298436433  -0.9980545135  2              
373      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.218438414    0.07298436433  -0.9980545135  2              
374      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07292577058  -0.9980545135  2              
375      I1         0.4423657064   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9988357635  2              
376      I1         0.4426977377   1.793080032    4.199785706    0.1211426688   0.3368864109   2.745035188    1.488318497    2.219610289    0.07298436433  -0.9980545135  2              
